run_id,model,app_variant,run_hint_profile,phase,phase_request_id,subrequest_index,runtime_context_id,sglang_request_id,external_request_id,request_received_timestamp,request_attached_timestamp,request_completed_timestamp,ttft_ms,request_received_to_completed_ms,prompt_tokens,completion_tokens,cached_token_count,recomputed_prefix_tokens,cache_hit,cache_reuse_ratio,hint_priority,hint_reuse_likelihood,hint_latency_sensitivity,hint_expected_output_tokens,hint_agent_phase,hint_profile,hint_probe_id,transfer_request_id_matched,transfer_event_count_for_request,transfer_request_id_source,transfer_device_to_host_kv_mb_for_request,transfer_host_to_device_kv_mb_for_request,transfer_cuda_sync_ms_for_request,transfer_has_device_to_host_for_request,transfer_has_host_to_device_for_request,transfer_time_window_matched,transfer_event_count_for_time_window,transfer_time_window_source,transfer_device_to_host_kv_mb_for_time_window,transfer_host_to_device_kv_mb_for_time_window,transfer_cuda_sync_ms_for_time_window,transfer_has_device_to_host_for_time_window,transfer_has_host_to_device_for_time_window
agentbench-nodebb_20260602_161757,Qwen/Qwen2.5-Coder-7B-Instruct,upstream_deploy_coding_agent,high-reuse,planning,agentbench-nodebb_20260602_161757::planning::0,0,41f026dd-0d5d-4db0-8713-31bfa5a96f9f,752a43336dee4f82870e0ca0a408747c,agentbench-nodebb_20260602_161757::planning::0,2026-06-02T21:17:59.203175Z,2026-06-02T21:17:59.698044Z,2026-06-02T21:18:12.041720Z,494.869,12838.545,10062,370,8640,1422,True,0.8586762075134168,5,1.0,0.5,768,planning,high-reuse,agentbench-nodebb_20260602_161757::planning::0,True,2,sglang_transfer_event.request_id/external_request_id/runtime_context_id/sglang_request_id/hint_probe_id,98.0,0.0,96.935242,True,False,,,,,,,,
agentbench-nodebb_20260602_161757,Qwen/Qwen2.5-Coder-7B-Instruct,upstream_deploy_coding_agent,high-reuse,execution,agentbench-nodebb_20260602_161757::execution::0,0,ca9556f1-babb-43f0-a895-514406c84c52,5a130441b3e94c0d9f563e62ccdebc39,agentbench-nodebb_20260602_161757::execution::0,2026-06-02T21:18:12.213676Z,2026-06-02T21:18:12.825686Z,2026-06-02T21:18:17.012315Z,612.0100000000001,4798.638999999999,10449,126,8640,1809,True,0.8268733850129198,5,1.0,0.5,2048,execution,high-reuse,agentbench-nodebb_20260602_161757::execution::0,True,2,sglang_transfer_event.request_id/external_request_id/runtime_context_id/sglang_request_id/hint_probe_id,105.0,0.0,99.912904,True,False,,,,,,,,
agentbench-nodebb_20260602_161757,Qwen/Qwen2.5-Coder-7B-Instruct,upstream_deploy_coding_agent,high-reuse,execution,agentbench-nodebb_20260602_161757::execution::0,1,f0eb6895-b437-417a-bf9c-4666db224b1d,e14ec7bc129c4f6fb41b49518a19fb3a,agentbench-nodebb_20260602_161757::execution::0,2026-06-02T21:18:17.159080Z,2026-06-02T21:18:17.267872Z,2026-06-02T21:18:17.973743Z,108.792,814.663,10643,23,10496,147,True,0.986188104857653,5,1.0,0.5,2048,execution,high-reuse,agentbench-nodebb_20260602_161757::execution::0,True,1,sglang_transfer_event.request_id/external_request_id/runtime_context_id/sglang_request_id/hint_probe_id,7.0,0.0,33.812201,True,False,,,,,,,,
agentbench-nodebb_20260602_161757,Qwen/Qwen2.5-Coder-7B-Instruct,upstream_deploy_coding_agent,high-reuse,patch_generation,agentbench-nodebb_20260602_161757::patch_generation::0,0,9e30a431-e05f-4981-9432-84422f9b55fc,39c89943835749a7a2f628ed30cf36ae,agentbench-nodebb_20260602_161757::patch_generation::0,2026-06-02T21:18:18.128469Z,2026-06-02T21:18:18.344187Z,2026-06-02T21:18:19.478199Z,215.718,1349.73,9010,35,8576,434,True,0.9518312985571588,5,1.0,0.5,1024,patch_generation,high-reuse,agentbench-nodebb_20260602_161757::patch_generation::0,True,2,sglang_transfer_event.request_id/external_request_id/runtime_context_id/sglang_request_id/hint_probe_id,24.5,0.0,71.028291,True,False,,,,,,,,
agentbench-nodebb_20260602_161757,Qwen/Qwen2.5-Coder-7B-Instruct,upstream_deploy_coding_agent,high-reuse,patch_generation,agentbench-nodebb_20260602_161757::patch_generation::0,1,8805dfeb-7803-4b48-80e3-e5589be0bd62,61d43410800f4aa6bc35345882110627,agentbench-nodebb_20260602_161757::patch_generation::0,2026-06-02T21:18:19.611784Z,2026-06-02T21:18:19.700487Z,2026-06-02T21:18:25.662154Z,88.703,6050.37,9071,180,8960,111,True,0.9877632014110903,5,1.0,0.5,1024,patch_generation,high-reuse,agentbench-nodebb_20260602_161757::patch_generation::0,True,2,sglang_transfer_event.request_id/external_request_id/runtime_context_id/sglang_request_id/hint_probe_id,14.0,0.0,66.75421,True,False,,,,,,,,
agentbench-nodebb_20260602_161757,Qwen/Qwen2.5-Coder-7B-Instruct,upstream_deploy_coding_agent,high-reuse,patch_generation,agentbench-nodebb_20260602_161757::patch_generation::0,2,63413fd4-fe09-4ce8-99cb-380ae056b202,22583099e63f488981ce411ba456b665,agentbench-nodebb_20260602_161757::patch_generation::0,2026-06-02T21:18:25.812559Z,2026-06-02T21:18:26.033754Z,2026-06-02T21:18:42.986095Z,221.195,17173.536,9511,509,9024,487,True,0.9487961307959205,5,1.0,0.5,1024,patch_generation,high-reuse,agentbench-nodebb_20260602_161757::patch_generation::0,True,2,sglang_transfer_event.request_id/external_request_id/runtime_context_id/sglang_request_id/hint_probe_id,52.5,0.0,81.177458,True,False,,,,,,,,
agentbench-nodebb_20260602_161757,Qwen/Qwen2.5-Coder-7B-Instruct,upstream_deploy_coding_agent,high-reuse,review,agentbench-nodebb_20260602_161757::review::0,0,5d3f7738-82ee-4324-a3aa-b3058f839a29,84e6d798e22b4fdcbb369147f20424ae,agentbench-nodebb_20260602_161757::review::0,2026-06-02T21:18:43.159105Z,2026-06-02T21:18:43.499245Z,2026-06-02T21:18:51.038775Z,340.14,7879.67,9516,227,8576,940,True,0.9012189995796553,5,1.0,0.5,1024,review,high-reuse,agentbench-nodebb_20260602_161757::review::0,True,2,sglang_transfer_event.request_id/external_request_id/runtime_context_id/sglang_request_id/hint_probe_id,63.0,0.0,84.971244,True,False,,,,,,,,
agentbench-nodebb_20260602_161757,Qwen/Qwen2.5-Coder-7B-Instruct,upstream_deploy_coding_agent,high-reuse,review,agentbench-nodebb_20260602_161757::review::0,1,a1eaee41-307d-47af-a609-7cd05f682e41,c90fc90afb334c528b791a276950a19c,agentbench-nodebb_20260602_161757::review::0,2026-06-02T21:18:51.189853Z,2026-06-02T21:18:51.412907Z,2026-06-02T21:18:54.888655Z,223.054,3698.802,9969,105,9472,497,True,0.9501454508977831,5,1.0,0.5,1024,review,high-reuse,agentbench-nodebb_20260602_161757::review::0,True,2,sglang_transfer_event.request_id/external_request_id/runtime_context_id/sglang_request_id/hint_probe_id,31.5,0.0,73.65302700000001,True,False,,,,,,,,
agentbench-nodebb_20260602_161757,Qwen/Qwen2.5-Coder-7B-Instruct,upstream_deploy_coding_agent,high-reuse,review,agentbench-nodebb_20260602_161757::review::0,2,c66bfa1a-5d31-4536-9dce-f00ae7c825e2,e11de4b4d80a41e999cef61241e47db9,agentbench-nodebb_20260602_161757::review::0,2026-06-02T21:18:55.032005Z,2026-06-02T21:18:55.079305Z,2026-06-02T21:19:05.950009Z,47.300000000000004,10918.003999999999,10108,325,10048,60,True,0.9940641076375148,5,1.0,0.5,1024,review,high-reuse,agentbench-nodebb_20260602_161757::review::0,True,1,sglang_transfer_event.request_id/external_request_id/runtime_context_id/sglang_request_id/hint_probe_id,21.0,0.0,38.69198,True,False,,,,,,,,
agentbench-nodebb_20260602_161757,Qwen/Qwen2.5-Coder-7B-Instruct,upstream_deploy_coding_agent,high-reuse,review,agentbench-nodebb_20260602_161757::review::0,3,ab540242-1d5d-4b15-91cc-f8dad47dcd80,e77a4e61e2a542cdb858bced9a7370f8,agentbench-nodebb_20260602_161757::review::0,2026-06-02T21:19:06.094469Z,2026-06-02T21:19:06.275533Z,2026-06-02T21:19:12.137181Z,181.064,6042.7119999999995,10549,176,10240,309,True,0.9707081239927955,5,1.0,0.5,1024,review,high-reuse,agentbench-nodebb_20260602_161757::review::0,True,2,sglang_transfer_event.request_id/external_request_id/runtime_context_id/sglang_request_id/hint_probe_id,24.5,0.0,70.548071,True,False,,,,,,,,
