run_id,model,app_variant,run_hint_profile,phase,phase_request_id,subrequest_index,runtime_context_id,sglang_request_id,external_request_id,request_received_timestamp,request_attached_timestamp,request_completed_timestamp,ttft_ms,request_received_to_completed_ms,prompt_tokens,completion_tokens,cached_token_count,recomputed_prefix_tokens,cache_hit,cache_reuse_ratio,hint_priority,hint_reuse_likelihood,hint_latency_sensitivity,hint_expected_output_tokens,hint_agent_phase,hint_profile,hint_probe_id,transfer_request_id_matched,transfer_event_count_for_request,transfer_request_id_source,transfer_device_to_host_kv_mb_for_request,transfer_host_to_device_kv_mb_for_request,transfer_cuda_sync_ms_for_request,transfer_has_device_to_host_for_request,transfer_has_host_to_device_for_request,transfer_time_window_matched,transfer_event_count_for_time_window,transfer_time_window_source,transfer_device_to_host_kv_mb_for_time_window,transfer_host_to_device_kv_mb_for_time_window,transfer_cuda_sync_ms_for_time_window,transfer_has_device_to_host_for_time_window,transfer_has_host_to_device_for_time_window
agentbench-nodebb_20260602_164353,Qwen/Qwen2.5-Coder-7B-Instruct,upstream_deploy_coding_agent,high-reuse,planning,agentbench-nodebb_20260602_164353::planning::0,0,2cd282a7-4d63-4643-a2a7-a21c408243f4,f157743d4c4845ce99215728225cc85e,agentbench-nodebb_20260602_164353::planning::0,2026-06-02T21:43:54.220006Z,2026-06-02T21:43:54.783369Z,2026-06-02T21:44:05.595203Z,563.3629999999999,11375.197,10187,324,8512,1675,True,0.8355747521350742,5,1.0,0.5,768,planning,high-reuse,agentbench-nodebb_20260602_164353::planning::0,True,2,sglang_transfer_event.request_id/external_request_id/runtime_context_id/sglang_request_id/hint_probe_id,108.5,0.0,101.323903,True,False,,,,,,,,
agentbench-nodebb_20260602_164353,Qwen/Qwen2.5-Coder-7B-Instruct,upstream_deploy_coding_agent,high-reuse,execution,agentbench-nodebb_20260602_164353::execution::0,0,8386809d-987b-4d30-ba44-756ba1635090,7b2d977edbb84262aaae3c40a88e8372,agentbench-nodebb_20260602_164353::execution::0,2026-06-02T21:44:05.770237Z,2026-06-02T21:44:06.425820Z,2026-06-02T21:44:10.345295Z,655.5830000000001,4575.058,10528,118,8512,2016,True,0.8085106382978723,5,1.0,0.5,2048,execution,high-reuse,agentbench-nodebb_20260602_164353::execution::0,True,2,sglang_transfer_event.request_id/external_request_id/runtime_context_id/sglang_request_id/hint_probe_id,115.5,0.0,103.19297599999999,True,False,,,,,,,,
agentbench-nodebb_20260602_164353,Qwen/Qwen2.5-Coder-7B-Instruct,upstream_deploy_coding_agent,high-reuse,execution,agentbench-nodebb_20260602_164353::execution::0,1,cb332fac-f9a9-4bd0-8d26-795c4352d39a,8d3bbc648c614526959d40ad57707665,agentbench-nodebb_20260602_164353::execution::0,2026-06-02T21:44:10.493223Z,2026-06-02T21:44:10.601820Z,2026-06-02T21:44:12.981151Z,108.597,2487.9280000000003,10714,72,10560,154,True,0.9856262833675564,5,1.0,0.5,2048,execution,high-reuse,agentbench-nodebb_20260602_164353::execution::0,True,2,sglang_transfer_event.request_id/external_request_id/runtime_context_id/sglang_request_id/hint_probe_id,10.5,0.0,66.23899800000001,True,False,,,,,,,,
agentbench-nodebb_20260602_164353,Qwen/Qwen2.5-Coder-7B-Instruct,upstream_deploy_coding_agent,high-reuse,execution,agentbench-nodebb_20260602_164353::execution::0,2,d8044eaa-58cd-47a8-aab6-c061456cbd6d,7f42be365edc4424902f03fa19c11337,agentbench-nodebb_20260602_164353::execution::0,2026-06-02T21:44:13.130930Z,2026-06-02T21:44:13.266342Z,2026-06-02T21:44:15.579042Z,135.412,2448.112,10887,70,10688,199,True,0.981721319004317,5,1.0,0.5,2048,execution,high-reuse,agentbench-nodebb_20260602_164353::execution::0,True,2,sglang_transfer_event.request_id/external_request_id/runtime_context_id/sglang_request_id/hint_probe_id,14.0,0.0,66.910043,True,False,,,,,,,,
agentbench-nodebb_20260602_164353,Qwen/Qwen2.5-Coder-7B-Instruct,upstream_deploy_coding_agent,high-reuse,execution,agentbench-nodebb_20260602_164353::execution::0,3,a0874f05-f87c-48e3-a9a0-14aee49c2aff,be103209f00544058c88d59d42cf5fce,agentbench-nodebb_20260602_164353::execution::0,2026-06-02T21:44:15.736383Z,2026-06-02T21:44:16.193239Z,2026-06-02T21:44:17.271597Z,456.856,1535.2140000000002,12088,33,10880,1208,True,0.900066181336863,5,1.0,0.5,2048,execution,high-reuse,agentbench-nodebb_20260602_164353::execution::0,True,2,sglang_transfer_event.request_id/external_request_id/runtime_context_id/sglang_request_id/hint_probe_id,66.5,0.0,86.285033,True,False,,,,,,,,
agentbench-nodebb_20260602_164353,Qwen/Qwen2.5-Coder-7B-Instruct,upstream_deploy_coding_agent,high-reuse,execution,agentbench-nodebb_20260602_164353::execution::1,0,7bd40d1a-4a19-4734-bb51-8817678da36e,c0f9076035e6439cbdf3c6e28c89fc62,agentbench-nodebb_20260602_164353::execution::1,2026-06-02T21:44:17.455023Z,2026-06-02T21:44:18.150709Z,2026-06-02T21:44:20.195504Z,695.686,2740.4809999999998,10591,62,8512,2079,True,0.8037012557832122,5,1.0,0.5,2048,execution,high-reuse,agentbench-nodebb_20260602_164353::execution::1,True,2,sglang_transfer_event.request_id/external_request_id/runtime_context_id/sglang_request_id/hint_probe_id,115.5,0.0,103.917824,True,False,,,,,,,,
agentbench-nodebb_20260602_164353,Qwen/Qwen2.5-Coder-7B-Instruct,upstream_deploy_coding_agent,high-reuse,execution,agentbench-nodebb_20260602_164353::execution::1,1,e4e0ee55-f415-4933-8e31-cec49e535703,30b3d571d71b4674a7cd5f1c5a297976,agentbench-nodebb_20260602_164353::execution::1,2026-06-02T21:44:20.373876Z,2026-06-02T21:44:20.829473Z,2026-06-02T21:44:21.369618Z,455.597,995.742,11784,18,10560,1224,True,0.8961303462321792,5,1.0,0.5,2048,execution,high-reuse,agentbench-nodebb_20260602_164353::execution::1,True,1,sglang_transfer_event.request_id/external_request_id/runtime_context_id/sglang_request_id/hint_probe_id,66.5,0.0,55.006899,True,False,,,,,,,,
agentbench-nodebb_20260602_164353,Qwen/Qwen2.5-Coder-7B-Instruct,upstream_deploy_coding_agent,high-reuse,execution,agentbench-nodebb_20260602_164353::execution::2,0,d3ce9b46-0f04-498a-b5d4-bbce44ca4860,552cbcc29f754c8d87607e5441e0efbe,agentbench-nodebb_20260602_164353::execution::2,2026-06-02T21:44:21.543281Z,2026-06-02T21:44:22.181695Z,2026-06-02T21:44:24.226067Z,638.414,2682.786,10623,62,8704,1919,True,0.8193542313847313,5,1.0,0.5,2048,execution,high-reuse,agentbench-nodebb_20260602_164353::execution::2,True,2,sglang_transfer_event.request_id/external_request_id/runtime_context_id/sglang_request_id/hint_probe_id,105.0,0.0,99.74647999999999,True,False,,,,,,,,
agentbench-nodebb_20260602_164353,Qwen/Qwen2.5-Coder-7B-Instruct,upstream_deploy_coding_agent,high-reuse,execution,agentbench-nodebb_20260602_164353::execution::2,1,880fc8fb-608c-4f9d-8f97-9ca20c62de10,b230b533e4bb4813ae3e25f91a00c8f7,agentbench-nodebb_20260602_164353::execution::2,2026-06-02T21:44:24.380078Z,2026-06-02T21:44:24.834365Z,2026-06-02T21:44:25.374405Z,454.287,994.327,11816,18,10624,1192,True,0.8991198375084631,5,1.0,0.5,2048,execution,high-reuse,agentbench-nodebb_20260602_164353::execution::2,True,1,sglang_transfer_event.request_id/external_request_id/runtime_context_id/sglang_request_id/hint_probe_id,63.0,0.0,53.943694,True,False,,,,,,,,
agentbench-nodebb_20260602_164353,Qwen/Qwen2.5-Coder-7B-Instruct,upstream_deploy_coding_agent,high-reuse,patch_generation,agentbench-nodebb_20260602_164353::patch_generation::0,0,c4490365-9cd2-4847-a9fc-dbe143fbf90c,4c11af0725554c2697697395355dd9c4,agentbench-nodebb_20260602_164353::patch_generation::0,2026-06-02T21:44:25.548428Z,2026-06-02T21:44:25.788985Z,2026-06-02T21:44:26.823527Z,240.557,1275.099,9078,32,8512,566,True,0.9376514650804142,5,1.0,0.5,1024,patch_generation,high-reuse,agentbench-nodebb_20260602_164353::patch_generation::0,True,2,sglang_transfer_event.request_id/external_request_id/runtime_context_id/sglang_request_id/hint_probe_id,31.5,0.0,73.70476500000001,True,False,,,,,,,,
